Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type,Payment Method
5546676453429,#2044,sale,Network POS,2024-09-17 20:07:45 +0400,success,200.70,AED,"",""
5545615622197,#2043,capture,Stripe Card Payments,2024-09-18 19:10:12 +0400,success,100.00,AED,master,card
5545392865333,#2042,sale,Network POS,2024-09-16 20:31:29 +0400,success,29.51,AED,"",""
5545205202997,#2041,capture,Stripe Card Payments,2024-09-18 14:10:10 +0400,success,95.00,AED,visa,card
5545202417717,#2040,sale,cash,2024-09-16 17:06:02 +0400,success,20.50,AED,"",""
5545198223413,#2039,sale,Network POS,2024-09-16 17:00:33 +0400,success,8.00,AED,"",""
5545197305909,#2038,sale,Network POS,2024-09-16 16:59:17 +0400,success,104.02,AED,"",""
5542681313333,#2037,sale,Network POS,2024-09-14 18:20:01 +0400,success,226.00,AED,"",""
5542556762165,#2036,sale,cash,2024-09-14 16:03:20 +0400,success,50.00,AED,"",""
5542553124917,#2035,sale,Network POS,2024-09-14 15:58:17 +0400,success,687.51,AED,"",""
5541509234741,#2034,sale,Network POS,2024-09-13 20:37:07 +0400,success,51.75,AED,"",""
5541361582133,#2033,sale,Network POS,2024-09-13 19:55:43 +0400,success,38.00,AED,"",""
5541295030325,#2032,sale,Network POS,2024-09-13 18:54:45 +0400,success,60.00,AED,"",""
5538313109557,#2031,sale,cash,2024-09-11 16:39:18 +0400,success,17.00,AED,"",""
5536741163061,#2030,sale,Network POS,2024-09-10 12:07:38 +0400,success,80.00,AED,"",""
5535925633077,#2029,sale,Network POS,2024-09-09 22:04:20 +0400,success,188.00,AED,"",""
5535647694901,#2028,sale,Network POS,2024-09-09 17:53:47 +0400,success,526.44,AED,"",""
5534433542197,#2027,sale,Network POS,2024-09-08 19:22:05 +0400,success,75.50,AED,"",""
5534021615669,#2026,sale,Network POS,2024-09-08 10:31:13 +0400,success,78.00,AED,"",""
5532774301749,#2025,sale,Network POS,2024-09-07 11:27:40 +0400,success,46.80,AED,"",""
5531678572597,#2024,sale,Network POS,2024-09-06 16:26:32 +0400,success,88.99,AED,"",""
5528936349749,#2023,sale,cash,2024-09-04 14:55:50 +0400,success,250.00,AED,"",""
5528735088693,#2022,capture,Stripe Card Payments,2024-09-05 21:34:52 +0400,success,308.51,AED,visa,card
5527552884789,#2021,capture,Stripe Card Payments,2024-09-09 15:07:42 +0400,success,220.00,AED,visa,card
5527552884789,#2021,capture,Stripe Card Payments,2024-09-09 15:07:43 +0400,success,195.00,AED,visa,card
5524250951733,#2020,sale,Network POS,2024-09-01 13:33:58 +0400,success,20.00,AED,"",""
5523236978741,#2019,sale,Network POS,2024-08-31 21:23:20 +0400,success,250.00,AED,"",""
5522986467381,#2018,sale,Network POS,2024-08-31 19:00:07 +0400,success,10.00,AED,"",""
5521377591349,#2017,sale,cash,2024-08-30 17:49:19 +0400,success,182.50,AED,"",""
5521356521525,#2016,sale,cash,2024-08-30 17:38:33 +0400,success,118.00,AED,"",""
5520993812533,#2015,sale,Network POS,2024-08-30 13:40:21 +0400,success,165.00,AED,"",""
5520867295285,#2014,sale,Network POS,2024-08-30 11:05:37 +0400,success,8.00,AED,"",""
5519600025653,#2013,capture,Stripe Card Payments,2024-09-01 17:51:05 +0400,success,1205.00,AED,visa,card
5519555166261,#2012,sale,Network POS,2024-08-29 14:16:02 +0400,success,345.00,AED,"",""
5514254876725,#2011,sale,cash,2024-08-26 16:08:42 +0400,success,3.00,AED,"",""
5513983098933,#2010,sale,Network POS,2024-08-26 09:47:32 +0400,success,1842.09,AED,"",""
5513983098933,#2010,refund,Network POS,2024-08-27 22:48:21 +0400,success,89.88,AED,"",""
5513177595957,#2009,sale,Network POS,2024-08-25 19:50:55 +0400,success,94.00,AED,"",""
5512989343797,#2008,sale,Network POS,2024-08-25 16:35:30 +0400,success,750.03,AED,"",""
5512907685941,#2007,sale,Network POS,2024-08-25 14:46:37 +0400,success,34.00,AED,"",""
5512772321333,#2006,sale,Network POS,2024-08-25 11:29:55 +0400,success,54.00,AED,"",""
5511878115381,#2005,sale,cash,2024-08-24 21:36:52 +0400,success,15.00,AED,"",""
5511518093365,#2004,sale,cash,2024-08-24 17:54:20 +0400,success,23.50,AED,"",""
5511432536117,#2003,sale,cash,2024-08-24 16:52:37 +0400,success,465.52,AED,"",""
5511200931893,#2002,sale,Network POS,2024-08-24 12:12:03 +0400,success,20.00,AED,"",""
5511189987381,#2001,sale,Network POS,2024-08-24 11:58:23 +0400,success,36.00,AED,"",""
5510062342197,#2000,sale,Network POS,2024-08-23 17:42:19 +0400,success,144.51,AED,"",""
5508618780725,#1999,sale,cash,2024-08-22 22:08:31 +0400,success,58.50,AED,"",""
5508424630325,#1998,sale,Network POS,2024-08-22 20:22:13 +0400,success,45.00,AED,"",""
5508299128885,#1997,sale,cash,2024-08-22 19:19:39 +0400,success,10.00,AED,"",""
5506919858229,#1996,sale,Network POS,2024-08-21 21:48:36 +0400,success,55.00,AED,"",""
5506775941173,#1995,sale,Network POS,2024-08-21 19:41:18 +0400,success,132.30,AED,"",""
5506775941173,#1995,sale,Network POS,2024-08-22 20:01:01 +0400,success,28.70,AED,"",""
5505031143477,#1994,sale,Network POS,2024-08-20 11:05:15 +0400,success,3.70,AED,"",""
5505023803445,#1993,sale,cash,2024-08-20 10:58:02 +0400,success,82.48,AED,"",""
5503872991285,#1992,sale,cash,2024-08-19 16:32:14 +0400,success,84.00,AED,"",""
5502812160053,#1991,sale,Network POS,2024-08-18 20:03:08 +0400,success,29.51,AED,"",""
5502713462837,#1990,sale,cash,2024-08-18 18:30:18 +0400,success,28.00,AED,"",""
5501423157301,#1989,sale,Network POS,2024-08-17 18:17:35 +0400,success,44.00,AED,"",""
5501378297909,#1988,sale,Network POS,2024-08-17 17:32:51 +0400,success,40.00,AED,"",""
5501341433909,#1987,sale,cash,2024-08-17 16:57:14 +0400,success,115.18,AED,"",""
5501210722357,#1986,sale,Network POS,2024-08-17 13:58:07 +0400,success,67.51,AED,"",""
5501210722357,#1986,refund,Network POS,2024-08-17 18:04:15 +0400,success,67.51,AED,"",""
5500194979893,#1985,sale,Network POS,2024-08-16 19:33:24 +0400,success,207.99,AED,"",""
5500160180277,#1984,sale,Network POS,2024-08-16 19:03:15 +0400,success,302.85,AED,"",""
5499899183157,#1983,sale,cash,2024-08-16 15:42:53 +0400,success,265.95,AED,"",""
5499877097525,#1982,capture,Stripe Card Payments,2024-08-16 17:16:50 +0400,success,274.00,AED,visa,card
5498918666293,#1981,sale,Network POS,2024-08-15 21:20:16 +0400,success,72.00,AED,"",""
5498780811317,#1980,capture,Stripe Card Payments,2024-08-18 11:15:09 +0400,success,227.00,AED,visa,card
5498780811317,#1980,capture,Stripe Card Payments,2024-08-18 23:28:06 +0400,success,8.00,AED,visa,card
5498666844213,#1979,sale,Network POS,2024-08-15 18:02:38 +0400,success,311.40,AED,"",""
5498350796853,#1978,sale,Network POS,2024-08-15 12:53:02 +0400,success,1275.89,AED,"",""
5497138544693,#1977,sale,cash,2024-08-14 18:20:52 +0400,success,10.00,AED,"",""
5496876073013,#1976,capture,Stripe Card Payments,2024-08-14 13:47:57 +0400,success,200.00,AED,visa,card
5496014405685,#1975,sale,Network POS,2024-08-13 21:17:43 +0400,success,48.00,AED,"",""
5494337208373,#1974,sale,Network POS,2024-08-12 15:44:30 +0400,success,55.00,AED,"",""
5493281751093,#1973,sale,Network POS,2024-08-11 18:45:31 +0400,success,225.45,AED,"",""
5492934148149,#1972,sale,Network POS,2024-08-11 10:17:17 +0400,success,112.74,AED,"",""
5492055736373,#1971,void,Stripe Card Payments,2024-08-10 19:37:26 +0400,success,0.00,AED,visa,card
5492021592117,#1970,capture,Stripe Card Payments,2024-08-10 19:10:57 +0400,success,118.00,AED,visa,card
5490872156213,#1969,sale,Network POS,2024-08-09 19:56:42 +0400,success,17.00,AED,"",""
5490854428725,#1968,sale,Network POS,2024-08-09 19:40:52 +0400,success,141.14,AED,"",""
5490610077749,#1967,sale,Network POS,2024-08-09 15:26:37 +0400,success,209.59,AED,"",""
5489413881909,#1966,sale,Network POS,2024-08-08 18:27:17 +0400,success,370.80,AED,"",""
5489410408501,#1965,sale,Network POS,2024-08-08 18:24:10 +0400,success,55.00,AED,"",""
5489402937397,#1964,sale,Network POS,2024-08-08 18:18:17 +0400,success,647.10,AED,"",""
5487600861237,#1963,sale,Network POS,2024-08-07 14:03:42 +0400,success,21.00,AED,"",""
5487402713141,#1962,capture,Stripe Card Payments,2024-08-07 11:12:35 +0400,success,481.45,AED,visa,card
5485995130933,#1961,sale,Network POS,2024-08-06 11:06:41 +0400,success,26.55,AED,"",""
5485142212661,#1960,sale,Network POS,2024-08-05 21:41:00 +0400,success,150.75,AED,"",""
5484707610677,#1959,sale,Network POS,2024-08-05 14:37:47 +0400,success,43.66,AED,"",""
5484573982773,#1958,sale,cash,2024-08-05 12:02:48 +0400,success,58.50,AED,"",""
5484460113973,#1957,capture,Stripe Card Payments,2024-08-05 14:15:54 +0400,success,232.48,AED,visa,card
5483638161461,#1956,sale,Network POS,2024-08-04 21:02:35 +0400,success,427.85,AED,"",""
5483435098165,#1955,sale,cash,2024-08-04 18:13:20 +0400,success,8.00,AED,"",""
5483378311221,#1954,sale,Network POS,2024-08-04 17:19:04 +0400,success,50.00,AED,"",""
5483256053813,#1953,sale,Network POS,2024-08-04 14:57:22 +0400,success,336.00,AED,"",""
5481880944693,#1952,sale,Network POS,2024-08-03 16:25:39 +0400,success,694.80,AED,"",""
5481825599541,#1951,sale,Network POS,2024-08-03 15:29:23 +0400,success,325.57,AED,"",""
5481806757941,#1950,sale,Network POS,2024-08-03 15:09:50 +0400,success,91.52,AED,"",""
5481758752821,#1949,sale,Network POS,2024-08-03 14:13:22 +0400,success,629.55,AED,"",""
5478948175925,#1948,capture,Stripe Card Payments,2024-08-02 14:09:17 +0400,success,140.00,AED,visa,card
5477898485813,#1947,sale,Network POS,2024-08-01 13:50:07 +0400,success,60.00,AED,"",""
5475923853365,#1946,sale,Network POS,2024-07-31 18:37:46 +0400,success,60.00,AED,"",""
5475853140021,#1945,sale,Network POS,2024-07-31 17:47:46 +0400,success,191.00,AED,"",""
5474973089845,#1944,capture,Stripe Card Payments,2024-07-31 11:02:17 +0400,success,357.00,AED,visa,card
5473684586549,#1943,capture,Stripe Card Payments,2024-07-30 11:37:27 +0400,success,200.00,AED,visa,card
5472689913909,#1942,sale,Network POS,2024-07-29 16:11:31 +0400,success,121.50,AED,"",""
5472282771509,#1941,capture,Stripe Card Payments,2024-07-29 18:50:20 +0400,success,335.00,AED,master,card
5471435751477,#1940,sale,Network POS,2024-07-28 16:10:11 +0400,success,281.70,AED,"",""
5471412289589,#1939,capture,Stripe Card Payments,2024-07-29 16:26:52 +0400,success,193.93,AED,visa,card
5470561337397,#1938,sale,cash,2024-07-27 21:43:22 +0400,success,99.00,AED,"",""
5470331207733,#1937,sale,Network POS,2024-07-27 18:35:49 +0400,success,25.00,AED,"",""
5470268751925,#1936,sale,Network POS,2024-07-27 17:35:49 +0400,success,148.95,AED,"",""
5470073192501,#1935,sale,Network POS,2024-07-27 13:39:33 +0400,success,1732.21,AED,"",""
5470073192501,#1935,sale,Network POS,2024-07-27 14:08:40 +0400,success,35.55,AED,"",""
5469192880181,#1934,sale,Network POS,2024-07-26 20:51:17 +0400,success,69.00,AED,"",""
5469161127989,#1933,sale,Network POS,2024-07-26 20:27:47 +0400,success,130.05,AED,"",""
5468790882357,#1932,sale,cash,2024-07-26 15:16:21 +0400,success,26.55,AED,"",""
5467349057589,#1931,sale,Network POS,2024-07-25 21:16:02 +0400,success,63.14,AED,"",""
5467273101365,#1930,sale,Network POS,2024-07-25 20:33:51 +0400,success,116.00,AED,"",""
5467175288885,#1929,capture,stripe,2024-07-29 12:01:08 +0400,success,240.00,AED,master,card
5466980057141,#1928,sale,cash,2024-07-25 18:22:36 +0400,success,10.00,AED,"",""
5465229983797,#1927,sale,Network POS,2024-07-24 18:20:38 +0400,success,32.00,AED,"",""
5465161465909,#1926,sale,Network POS,2024-07-24 17:33:29 +0400,success,54.00,AED,"",""
5464850366517,#1925,sale,Network POS,2024-07-24 13:22:09 +0400,success,167.40,AED,"",""
5463715282997,#1924,sale,Network POS,2024-07-23 21:45:27 +0400,success,80.00,AED,"",""
5463150034997,#1923,sale,Network POS,2024-07-23 11:48:38 +0400,success,532.80,AED,"",""
5462107881525,#1922,sale,Network POS,2024-07-22 19:19:29 +0400,success,55.00,AED,"",""
5462062628917,#1921,sale,Network POS,2024-07-22 18:38:58 +0400,success,134.10,AED,"",""
5461973958709,#1920,capture,stripe,2024-07-23 13:18:35 +0400,success,186.00,AED,visa,card
5461973958709,#1920,capture,stripe,2024-07-23 13:18:37 +0400,success,25.00,AED,visa,card
5461872508981,#1919,sale,Network POS,2024-07-22 15:01:18 +0400,success,75.85,AED,"",""
5461805137973,#1918,sale,Network POS,2024-07-22 13:26:12 +0400,success,10.00,AED,"",""
5461750612021,#1917,sale,Network POS,2024-07-22 12:13:23 +0400,success,20.00,AED,"",""
5460827963445,#1916,sale,Network POS,2024-07-21 19:07:31 +0400,success,78.50,AED,"",""
5460658782261,#1915,sale,Network POS,2024-07-21 15:58:41 +0400,success,310.50,AED,"",""
5460616413237,#1914,sale,Network POS,2024-07-21 14:59:40 +0400,success,343.44,AED,"",""
5460484522037,#1913,sale,cash,2024-07-21 11:34:11 +0400,success,26.55,AED,"",""
5459418611765,#1912,sale,Network POS,2024-07-20 16:54:47 +0400,success,85.51,AED,"",""
5459170328629,#1911,sale,Network POS,2024-07-20 10:44:05 +0400,success,146.50,AED,"",""
5458464243765,#1910,sale,Network POS,2024-07-19 21:22:45 +0400,success,126.00,AED,"",""
5458423349301,#1909,sale,Network POS,2024-07-19 20:50:42 +0400,success,353.25,AED,"",""
5458097897525,#1908,sale,Network POS,2024-07-19 15:32:49 +0400,success,129.60,AED,"",""
5456822272053,#1907,sale,Network POS,2024-07-18 16:34:40 +0400,success,10.00,AED,"",""
5455103230005,#1906,sale,Network POS,2024-07-17 18:19:09 +0400,success,204.30,AED,"",""
5455091925045,#1905,sale,Network POS,2024-07-17 18:11:16 +0400,success,50.00,AED,"",""
5454863532085,#1904,capture,stripe,2024-07-18 14:24:03 +0400,success,138.05,AED,visa,card
5454823292981,#1903,sale,Network POS,2024-07-17 14:12:29 +0400,success,12.00,AED,"",""
5454820900917,#1902,sale,Network POS,2024-07-17 14:10:14 +0400,success,10.00,AED,"",""
5454794948661,#1901,sale,Network POS,2024-07-17 13:43:49 +0400,success,81.00,AED,"",""
5453182992437,#1900,capture,stripe,2024-07-17 11:16:53 +0400,success,216.51,AED,visa,card
5451151671349,#1899,sale,Network POS,2024-07-15 15:01:40 +0400,success,9.30,AED,"",""
5451118018613,#1898,sale,Network POS,2024-07-15 14:07:20 +0400,success,510.21,AED,"",""
5451013750837,#1897,sale,Network POS,2024-07-15 11:23:15 +0400,success,402.00,AED,"",""
5450982490165,#1896,capture,stripe,2024-07-15 11:50:58 +0400,success,243.98,AED,master,card
5450973741109,#1895,capture,stripe,2024-07-15 11:51:25 +0400,success,29.51,AED,master,card
5450271817781,#1894,capture,stripe,2024-07-15 11:51:34 +0400,success,415.00,AED,master,card
5450161553461,#1893,sale,Network POS,2024-07-14 19:56:59 +0400,success,60.00,AED,"",""
5450111778869,#1892,sale,cash,2024-07-14 19:03:39 +0400,success,88.50,AED,"",""
5450037002293,#1891,void,stripe,2024-07-14 20:44:33 +0400,success,0.00,AED,master,card
5449846882357,#1890,sale,Network POS,2024-07-14 12:47:41 +0400,success,154.15,AED,"",""
5449799893045,#1889,sale,Network POS,2024-07-14 11:20:12 +0400,success,36.00,AED,"",""
5449774563381,#1888,sale,Network POS,2024-07-14 10:40:29 +0400,success,10.00,AED,"",""
5449212624949,#1887,sale,cash,2024-07-13 22:58:57 +0400,success,91.00,AED,"",""
5449194569781,#1886,sale,Network POS,2024-07-13 22:45:21 +0400,success,244.08,AED,"",""
5449194569781,#1886,sale,manual,2024-07-15 14:58:32 +0400,success,10.00,AED,"",""
5449139486773,#1885,sale,cash,2024-07-13 22:04:26 +0400,success,268.00,AED,"",""
5449130803253,#1884,sale,Network POS,2024-07-13 21:58:42 +0400,success,65.00,AED,"",""
5448804958261,#1883,sale,Network POS,2024-07-13 17:30:06 +0400,success,60.00,AED,"",""
5446509396021,#1882,sale,Network POS,2024-07-11 22:04:22 +0400,success,76.50,AED,"",""
5446480658485,#1881,sale,Network POS,2024-07-11 21:39:58 +0400,success,702.45,AED,"",""
5446409617461,#1880,sale,Network POS,2024-07-11 20:43:50 +0400,success,108.99,AED,"",""
5446084591669,#1879,sale,Network POS,2024-07-11 16:30:05 +0400,success,88.90,AED,"",""
5441075511349,#1878,sale,Network POS,2024-07-10 18:41:13 +0400,success,15.00,AED,"",""
5440885129269,#1877,sale,Network POS,2024-07-10 15:02:57 +0400,success,94.99,AED,"",""
5440859668533,#1876,capture,stripe,2024-07-10 14:25:28 +0400,success,519.09,AED,visa,card
5440841121845,#1875,capture,stripe,2024-07-12 12:07:06 +0400,success,135.00,AED,visa,card
5440804192309,#1874,sale,Network POS,2024-07-10 13:06:47 +0400,success,21.00,AED,"",""
5439750996021,#1873,capture,stripe,2024-07-09 21:35:46 +0400,success,268.00,AED,visa,card
5439634145333,#1872,sale,Network POS,2024-07-09 15:52:42 +0400,success,138.00,AED,"",""
5439290343477,#1871,sale,Network POS,2024-07-09 08:59:29 +0400,success,96.75,AED,"",""
5438537695285,#1870,sale,cash,2024-07-08 19:56:21 +0400,success,19.01,AED,"",""
5438343446581,#1869,sale,Network POS,2024-07-08 16:30:51 +0400,success,140.50,AED,"",""
5438304452661,#1868,capture,stripe,2024-07-10 10:59:08 +0400,success,121.00,AED,visa,card
5438244978741,#1867,sale,Network POS,2024-07-08 14:17:33 +0400,success,29.51,AED,"",""
5438164238389,#1866,sale,Network POS,2024-07-08 12:12:46 +0400,success,180.97,AED,"",""
5437319774261,#1865,sale,Network POS,2024-07-07 20:04:11 +0400,success,45.00,AED,"",""
5437222322229,#1864,sale,Network POS,2024-07-07 18:28:19 +0400,success,928.35,AED,"",""
5437222322229,#1864,sale,Network POS,2024-07-08 14:33:48 +0400,success,4.55,AED,"",""
5437212459061,#1863,capture,stripe,2024-07-08 12:51:01 +0400,success,594.51,AED,visa,card
5435926183989,#1862,sale,Network POS,2024-07-06 17:51:16 +0400,success,126.99,AED,"",""
5435900559413,#1861,capture,stripe,2024-07-07 14:59:22 +0400,success,269.99,AED,visa,card
5434766688309,#1860,sale,Network POS,2024-07-05 19:27:48 +0400,success,44.00,AED,"",""
5434687422517,#1859,sale,cash,2024-07-05 18:09:35 +0400,success,53.50,AED,"",""
5433785319477,#1858,capture,stripe,2024-07-08 11:02:28 +0400,success,240.00,AED,master,card
5433315754037,#1857,sale,Network POS,2024-07-04 18:28:57 +0400,success,283.50,AED,"",""
5432981782581,#1856,sale,Network POS,2024-07-04 14:18:19 +0400,success,16.00,AED,"",""
5432979226677,#1855,sale,Network POS,2024-07-04 14:15:16 +0400,success,221.72,AED,"",""
5430133030965,#1854,sale,Network POS,2024-07-02 18:49:11 +0400,success,40.50,AED,"",""
5430002647093,#1853,sale,Network POS,2024-07-02 16:45:05 +0400,success,28.00,AED,"",""
5428121141301,#1852,sale,Network POS,2024-07-01 16:31:36 +0400,success,704.70,AED,"",""
5428041187381,#1851,sale,Network POS,2024-07-01 14:48:17 +0400,success,148.95,AED,"",""
5428039516213,#1850,sale,cash,2024-07-01 14:46:12 +0400,success,206.55,AED,"",""
5427889471541,#1849,capture,stripe,2024-07-01 12:24:48 +0400,success,133.50,AED,visa,card
5426865504309,#1848,sale,Network POS,2024-06-30 16:44:12 +0400,success,50.00,AED,"",""
5425639456821,#1847,sale,Network POS,2024-06-29 17:57:35 +0400,success,35.00,AED,"",""
5425577328693,#1846,sale,Network POS,2024-06-29 16:58:39 +0400,success,55.80,AED,"",""
5424701800501,#1845,sale,Network POS,2024-06-28 22:49:15 +0400,success,103.50,AED,"",""
5424669950005,#1844,sale,Network POS,2024-06-28 22:23:46 +0400,success,90.00,AED,"",""
5424040968245,#1843,sale,Network POS,2024-06-28 11:57:50 +0400,success,36.00,AED,"",""
5422728282165,#1842,capture,stripe,2024-06-27 14:28:57 +0400,success,30.00,AED,visa,card
5422720417845,#1841,capture,stripe,2024-06-27 14:28:49 +0400,success,196.00,AED,visa,card
5421735378997,#1840,capture,stripe,2024-06-26 21:33:42 +0400,success,44.97,AED,visa,card
5421637304373,#1839,sale,cash,2024-06-26 18:30:51 +0400,success,8.00,AED,"",""
5421539819573,#1838,sale,Network POS,2024-06-26 17:13:57 +0400,success,83.70,AED,"",""
5421015531573,#1837,capture,stripe,2024-06-27 14:27:24 +0400,success,216.50,AED,visa,card
5419699830837,#1836,sale,Network POS,2024-06-25 15:29:27 +0400,success,101.99,AED,"",""
5419698290741,#1835,sale,cash,2024-06-25 15:27:36 +0400,success,200.00,AED,"",""
5419637047349,#1834,sale,cash,2024-06-25 14:25:01 +0400,success,50.00,AED,"",""
5417146712117,#1833,sale,Network POS,2024-06-23 16:39:11 +0400,success,69.50,AED,"",""
5417076949045,#1832,sale,Network POS,2024-06-23 15:08:04 +0400,success,179.53,AED,"",""
